"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"2357","Gymnuromys_roberti","roberti","Gymnuromys",0,0,0,0,0,NA,0,0,0,0
"2358","Habromys_chinanteco","chinanteco","Habromys",1,16,1,1,0,14,1,0.071,1,0
"2359","Habromys_delicatulus","delicatulus","Habromys",0,0,0,0,0,NA,0,0,0,0
"2360","Habromys_ixtlani","ixtlani","Habromys",0,0,0,0,0,NA,0,0,0,0
"2361","Habromys_lepturus","lepturus","Habromys",1,16,1,1,0,14,1,0.071,1,0
"2362","Habromys_lophurus","lophurus","Habromys",1,16,1,1,0,14,1,0.071,1,0
"2363","Habromys_schmidlyi","schmidlyi","Habromys",1,2,1,1,0,3,1,0.333,0,1
"2364","Habromys_simulatus","simulatus","Habromys",2,25,2,2,0,14,2,0.143,1,0
"2365","Hadromys_humei","humei","Hadromys",1,41,1,1,0,4,1,0.25,1,1
"2366","Hadromys_yunnanensis","yunnanensis","Hadromys",0,0,0,0,0,NA,0,0,0,0
"2367","Haeromys_margarettae","margarettae","Haeromys",0,0,0,0,0,NA,0,0,0,0
"2368","Haeromys_minahassae","minahassae","Haeromys",0,0,0,0,0,NA,0,0,0,0
"2369","Halmaheramys_bokimekot","bokimekot","Halmaheramys",1,7,1,1,0,3,1,0.333,0,1
"2370","Halmaheramys_wallacei","wallacei","Halmaheramys",0,0,0,0,0,NA,0,0,0,0
"2371","Handleyomys_alfaroi","alfaroi","Handleyomys",2,4,2,2,0,9,1,0.111,0,1
"2372","Handleyomys_chapmani","chapmani","Handleyomys",1,12,1,1,0,7,1,0.143,1,0
"2373","Handleyomys_fuscatus","fuscatus","Handleyomys",0,0,0,0,0,NA,0,0,0,0
"2374","Handleyomys_guerrerensis","guerrerensis","Handleyomys",0,0,0,0,0,NA,0,0,0,0
"2375","Handleyomys_intectus","intectus","Handleyomys",1,1,1,1,0,2,1,0.5,0,1
"2376","Handleyomys_melanotis","melanotis","Handleyomys",1,4,1,1,0,3,1,0.333,0,1
"2377","Handleyomys_rhabdops","rhabdops","Handleyomys",0,0,0,0,0,NA,0,0,0,0
"2378","Handleyomys_rostratus","rostratus","Handleyomys",0,0,0,0,0,NA,0,0,0,0
"2379","Handleyomys_saturatior","saturatior","Handleyomys",0,0,0,0,0,NA,0,0,0,0
"2380","Hapalemur_alaotrensis","alaotrensis","Hapalemur",6,79,6,6,0,11,5,0.455,2,3
"2381","Hapalemur_aureus","aureus","Hapalemur",7,99,6,6,1,16,5,0.312,3,2
"2382","Hapalemur_occidentalis","occidentalis","Hapalemur",3,28,3,2,1,3,3,1,1,3
"2383","Hapalomys_delacouri","delacouri","Hapalomys",1,4,1,1,0,9,1,0.111,0,0
"2384","Hapalomys_longicaudatus","longicaudatus","Hapalomys",0,0,0,0,0,NA,0,0,0,0
"2385","Haplonycteris_fischeri","fischeri","Haplonycteris",0,0,0,0,0,NA,0,0,0,0
"2386","Haringtonhippus_francisci","francisci","Haringtonhippus",0,0,0,0,0,NA,0,0,0,0
"2387","Harpiocephalus_harpia","harpia","Harpiocephalus",1,2,1,1,0,2,1,0.5,0,1
"2388","Harpiocephalus_hilgendorfi","hilgendorfi","Harpiocephalus",0,0,0,0,0,NA,0,0,0,0
"2389","Harpiocephalus_mordax","mordax","Harpiocephalus",0,0,0,0,0,NA,0,0,0,0
"2390","Harpiola_grisea","grisea","Harpiola",0,0,0,0,0,NA,0,0,0,0
"2391","Harpiola_isodon","isodon","Harpiola",0,0,0,0,0,NA,0,0,0,0
"2392","Harpyionycteris_celebensis","celebensis","Harpyionycteris",0,0,0,0,0,NA,0,0,0,0
"2393","Harpyionycteris_whiteheadi","whiteheadi","Harpyionycteris",0,0,0,0,0,NA,0,0,0,0
"2394","Heimyscus_fumosus","fumosus","Heimyscus",0,0,0,0,0,NA,0,0,0,0
"2395","Helarctos_malayanus","malayanus","Helarctos",47,761,33,42,3,22,15,0.682,21,5
"2396","Heliophobius_emini","emini","Heliophobius",1,3,1,1,0,1,1,1,0,1
"2397","Heliophobius_spalax","spalax","Heliophobius",0,0,0,0,0,NA,0,0,0,0
"2398","Heliosciurus_gambianus","gambianus","Heliosciurus",0,0,0,0,0,NA,0,0,0,0
"2399","Heliosciurus_multicolor","multicolor","Heliosciurus",0,0,0,0,0,NA,0,0,0,0
"2400","Heliosciurus_mutabilis","mutabilis","Heliosciurus",0,0,0,0,0,NA,0,0,0,0
"2401","Heliosciurus_punctatus","punctatus","Heliosciurus",0,0,0,0,0,NA,0,0,0,0
"2402","Heliosciurus_rufobrachium","rufobrachium","Heliosciurus",2,10,2,2,0,6,1,0.167,1,0
"2403","Heliosciurus_ruwenzorii","ruwenzorii","Heliosciurus",0,0,0,0,0,NA,0,0,0,0
"2404","Heliosciurus_undulatus","undulatus","Heliosciurus",0,0,0,0,0,NA,0,0,0,0
"2405","Helladotherium_gaudryi","gaudryi","Helladotherium",0,0,0,0,0,NA,0,0,0,0
"2406","Helladotherium_olduvaiensis","olduvaiensis","Helladotherium",0,0,0,0,0,NA,0,0,0,0
"2407","Helogale_atkinsoni","atkinsoni","Helogale",0,0,0,0,0,NA,0,0,0,0
"2408","Helogale_brunetta","brunetta","Helogale",0,0,0,0,0,NA,0,0,0,0
"2409","Helogale_brunnula","brunnula","Helogale",0,0,0,0,0,NA,0,0,0,0
"2410","Helogale_hirtula","hirtula","Helogale",0,0,0,0,0,NA,0,0,0,0
"2411","Helogale_ivori","ivori","Helogale",0,0,0,0,0,NA,0,0,0,0
"2412","Helogale_macmillani","macmillani","Helogale",0,0,0,0,0,NA,0,0,0,0
"2413","Helogale_mimetra","mimetra","Helogale",0,0,0,0,0,NA,0,0,0,0
"2414","Helogale_parvula","parvula","Helogale",2,13,2,2,0,13,1,0.077,1,1
"2415","Helogale_percivali","percivali","Helogale",0,0,0,0,0,NA,0,0,0,0
"2416","Helogale_varia","varia","Helogale",0,0,0,0,0,NA,0,0,0,0
"2417","Helogale_vetula","vetula","Helogale",0,0,0,0,0,NA,0,0,0,0
"2418","Helogale_victorina","victorina","Helogale",0,0,0,0,0,NA,0,0,0,0
"2419","Hemibelideus_lemuroides","lemuroides","Hemibelideus",3,55,3,2,0,37,2,0.054,2,0
"2420","Hemicentetes_nigriceps","nigriceps","Hemicentetes",0,0,0,0,0,NA,0,0,0,0
"2421","Hemicentetes_semispinosus","semispinosus","Hemicentetes",0,0,0,0,0,NA,0,0,0,0
"2422","Hemiechinus_collaris","collaris","Hemiechinus",0,0,0,0,0,NA,0,0,0,0
"2423","Hemigalus_derbyanus","derbyanus","Hemigalus",7,101,5,7,0,8,3,0.375,2,2
"2424","Hemitragus_hylocrius","hylocrius","Hemitragus",8,89,7,8,0,33,5,0.152,4,2
"2425","Herpestes_apiculatus","apiculatus","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2426","Herpestes_badius","badius","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2427","Herpestes_cauui","cauui","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2428","Herpestes_edwardsi","edwardsi","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2429","Herpestes_flavidens","flavidens","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2430","Herpestes_fuscus","fuscus","Herpestes",2,7,2,2,0,2,1,0.5,0,1
"2431","Herpestes_griseus","griseus","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2432","Herpestes_ichneumon","ichneumon","Herpestes",21,562,16,21,0,25,12,0.48,12,4
"2433","Herpestes_naso","naso","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2434","Herpestes_nepalensis","nepalensis","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2435","Herpestes_nigripes","nigripes","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2436","Herpestes_punctulatus","punctulatus","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2437","Herpestes_rutilus","rutilus","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2438","Herpestes_semitorquatus","semitorquatus","Herpestes",2,2,2,2,0,5,1,0.2,0,1
"2439","Herpestes_smithii","smithii","Herpestes",1,5,1,1,0,12,1,0.083,0,0
"2440","Herpestes_urva","urva","Herpestes",8,81,7,7,1,23,5,0.217,3,0
"2441","Herpestes_vitticollis","vitticollis","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2442","Herpestes_widdringtoni","widdringtoni","Herpestes",0,0,0,0,0,NA,0,0,0,0
"2443","Hesperoptenus_blanfordi","blanfordi","Hesperoptenus",1,64,1,1,0,20,1,0.05,1,0
"2444","Hesperoptenus_doriae","doriae","Hesperoptenus",0,0,0,0,0,NA,0,0,0,0
"2445","Hesperoptenus_gaskelli","gaskelli","Hesperoptenus",0,0,0,0,0,NA,0,0,0,0
"2446","Hesperoptenus_tickelli","tickelli","Hesperoptenus",2,45,2,2,0,7,2,0.286,2,0
"2447","Hesperoptenus_tomesi","tomesi","Hesperoptenus",0,0,0,0,0,NA,0,0,0,0
"2448","Heterocephalus_glaber","glaber","Heterocephalus",26,548,25,21,4,27,9,0.333,9,2
"2449","Heterohyrax_blainvillii","blainvillii","Heterohyrax",0,0,0,0,0,NA,0,0,0,0
"2450","Heterohyrax_chapini","chapini","Heterohyrax",0,0,0,0,0,NA,0,0,0,0
"2451","Heteromys_anomalus","anomalus","Heteromys",3,72,3,3,0,42,2,0.048,1,0
"2452","Heteromys_australis","australis","Heteromys",5,166,5,4,1,17,3,0.176,1,0
"2453","Heteromys_catopterius","catopterius","Heteromys",1,4,1,1,0,8,1,0.125,0,0
"2454","Heteromys_gaumeri","gaumeri","Heteromys",3,54,3,2,1,10,3,0.3,2,0
"2455","Heteromys_goldmani","goldmani","Heteromys",3,2,3,3,0,3,1,0.333,0,1
"2456","Heteromys_lepturus","lepturus","Heteromys",0,0,0,0,0,NA,0,0,0,0
"2457","Heteromys_nelsoni","nelsoni","Heteromys",2,1,2,2,0,2,1,0.5,0,1
"2458","Heteromys_nubicolens","nubicolens","Heteromys",0,0,0,0,0,NA,0,0,0,0
"2459","Heteromys_oasicus","oasicus","Heteromys",0,0,0,0,0,NA,0,0,0,0
"2460","Heteromys_oresterus","oresterus","Heteromys",0,0,0,0,0,NA,0,0,0,0
"2461","Heteromys_teleus","teleus","Heteromys",2,155,2,2,0,17,1,0.059,1,0
"2462","Heteropsomys_antillensis","antillensis","Heteropsomys",0,0,0,0,0,NA,0,0,0,0
"2463","Heteropsomys_insulans","insulans","Heteropsomys",0,0,0,0,0,NA,0,0,0,0
"2464","Hexaprotodon_liberiensis","liberiensis","Hexaprotodon",12,152,7,12,0,18,7,0.389,5,2
"2465","Hexaprotodon_madagascariensis","madagascariensis","Hexaprotodon",0,0,0,0,0,NA,0,0,0,0
"2466","Hippocamelus_antisensis","antisensis","Hippocamelus",11,99,10,9,0,18,4,0.222,1,2
"2467","Hippocamelus_bisulcus","bisulcus","Hippocamelus",47,586,31,37,2,23,14,0.609,19,5
"2468","Hippopotamus_antiquus","antiquus","Hippopotamus",1,16,1,1,0,41,1,0.024,1,0
"2469","Hippopotamus_laloumena","laloumena","Hippopotamus",0,0,0,0,0,NA,0,0,0,0
"2470","Hippopotamus_lemerlei","lemerlei","Hippopotamus",0,0,0,0,0,NA,0,0,0,0
"2471","Hippopotamus_ponderosus","ponderosus","Hippopotamus",0,0,0,0,0,NA,0,0,0,0
"2472","Hipposideros_abae","abae","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2473","Hipposideros_armiger","armiger","Hipposideros",7,110,6,0,0,12,5,0.417,3,1
"2474","Hipposideros_atrox","atrox","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2475","Hipposideros_beatus","beatus","Hipposideros",1,2,1,1,0,24,1,0.042,0,0
"2476","Hipposideros_bicolor","bicolor","Hipposideros",4,60,3,0,0,14,3,0.214,2,1
"2477","Hipposideros_boeadii","boeadii","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2478","Hipposideros_breviceps","breviceps","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2479","Hipposideros_calcaratus","calcaratus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2480","Hipposideros_camerunensis","camerunensis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2481","Hipposideros_cervinus","cervinus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2482","Hipposideros_cineraceus","cineraceus","Hipposideros",1,39,1,1,0,12,1,0.083,1,0
"2483","Hipposideros_commersoni","commersoni","Hipposideros",5,132,5,5,0,22,4,0.182,3,1
"2484","Hipposideros_commersonii","commersonii","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2485","Hipposideros_coronatus","coronatus","Hipposideros",1,18,1,0,1,7,1,0.143,1,0
"2486","Hipposideros_corynophyllus","corynophyllus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2487","Hipposideros_coxi","coxi","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2488","Hipposideros_crumeniferus","crumeniferus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2489","Hipposideros_curtus","curtus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2490","Hipposideros_cyclops","cyclops","Hipposideros",2,17,2,2,0,4,2,0.5,1,2
"2491","Hipposideros_demissus","demissus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2492","Hipposideros_dinops","dinops","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2493","Hipposideros_doriae","doriae","Hipposideros",1,16,1,1,0,15,1,0.067,1,0
"2494","Hipposideros_durgadasi","durgadasi","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2495","Hipposideros_dyacorum","dyacorum","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2496","Hipposideros_edwardshilli","edwardshilli","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2497","Hipposideros_einnaythu","einnaythu","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2498","Hipposideros_fuliginosus","fuliginosus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2499","Hipposideros_fulvus","fulvus","Hipposideros",2,0,2,1,0,4,0,0,0,0
"2500","Hipposideros_galeritus","galeritus","Hipposideros",2,6,2,2,0,4,2,0.5,0,2
"2501","Hipposideros_gigas","gigas","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2502","Hipposideros_grandis","grandis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2503","Hipposideros_griffini","griffini","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2504","Hipposideros_halophyllus","halophyllus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2505","Hipposideros_hypophyllus","hypophyllus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2506","Hipposideros_indus","indus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2507","Hipposideros_inexpectatus","inexpectatus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2508","Hipposideros_inornatus","inornatus","Hipposideros",1,5,1,1,0,10,1,0.1,0,0
"2509","Hipposideros_jonesi","jonesi","Hipposideros",3,29,3,3,0,18,2,0.111,1,1
"2510","Hipposideros_khaokhouayensis","khaokhouayensis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2511","Hipposideros_khasiana","khasiana","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2512","Hipposideros_kunzi","kunzi","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2513","Hipposideros_lamottei","lamottei","Hipposideros",2,35,1,2,0,8,2,0.25,2,1
"2514","Hipposideros_lankadiva","lankadiva","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2515","Hipposideros_larvatus","larvatus","Hipposideros",9,140,8,8,1,14,6,0.429,4,2
"2516","Hipposideros_lekaguli","lekaguli","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2517","Hipposideros_lylei","lylei","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2518","Hipposideros_macrobullatus","macrobullatus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2519","Hipposideros_madurae","madurae","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2520","Hipposideros_maggietaylorae","maggietaylorae","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2521","Hipposideros_marisae","marisae","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2522","Hipposideros_megalotis","megalotis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2523","Hipposideros_muscinus","muscinus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2524","Hipposideros_nequam","nequam","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2525","Hipposideros_nicobarulae","nicobarulae","Hipposideros",1,9,1,1,0,10,1,0.1,0,0
"2526","Hipposideros_obscurus","obscurus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2527","Hipposideros_orbiculus","orbiculus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2528","Hipposideros_papua","papua","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2529","Hipposideros_pelingensis","pelingensis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2530","Hipposideros_pratti","pratti","Hipposideros",3,34,3,3,0,14,2,0.143,1,0
"2531","Hipposideros_pygmaeus","pygmaeus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2532","Hipposideros_ridleyi","ridleyi","Hipposideros",2,20,2,2,0,15,2,0.133,1,0
"2533","Hipposideros_rotalis","rotalis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2534","Hipposideros_ruber","ruber","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2535","Hipposideros_scutinares","scutinares","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2536","Hipposideros_semoni","semoni","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2537","Hipposideros_sorenseni","sorenseni","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2538","Hipposideros_speoris","speoris","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2539","Hipposideros_speouis","speouis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2540","Hipposideros_stenotis","stenotis","Hipposideros",1,3,1,1,0,10,1,0.1,0,0
"2541","Hipposideros_sumbae","sumbae","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2542","Hipposideros_templetonii","templetonii","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2543","Hipposideros_terasensis","terasensis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2544","Hipposideros_thomensis","thomensis","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2545","Hipposideros_vittatus","vittatus","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2546","Hipposideros_wollastoni","wollastoni","Hipposideros",0,0,0,0,0,NA,0,0,0,0
"2547","Hippotragus_equinus","equinus","Hippotragus",21,287,14,19,1,36,8,0.222,8,3
"2548","Hippotragus_leucophaeus","leucophaeus","Hippotragus",0,0,0,0,0,NA,0,0,0,0
"2549","Hippotragus_niger","niger","Hippotragus",43,660,28,41,0,40,15,0.375,21,4
"2550","Hippotragus_niro","niro","Hippotragus",0,0,0,0,0,NA,0,0,0,0
"2551","Histiotus_alienus","alienus","Histiotus",0,0,0,0,0,NA,0,0,0,0
"2552","Histiotus_diaphanopterus","diaphanopterus","Histiotus",0,0,0,0,0,NA,0,0,0,0
"2553","Histiotus_humboldti","humboldti","Histiotus",0,0,0,0,0,NA,0,0,0,0
"2554","Histiotus_laephotis","laephotis","Histiotus",0,0,0,0,0,NA,0,0,0,0
"2555","Histiotus_macrotus","macrotus","Histiotus",0,0,0,0,0,NA,0,0,0,0
"2556","Histiotus_magellanicus","magellanicus","Histiotus",0,0,0,0,0,NA,0,0,0,0
"2557","Histiotus_montanus","montanus","Histiotus",3,30,3,2,0,11,2,0.182,1,1
"2558","Histiotus_velatus","velatus","Histiotus",2,18,2,2,0,8,2,0.25,1,1
"2559","Hodomys_alleni","alleni","Hodomys",0,0,0,0,0,NA,0,0,0,0
"2560","Holochilus_brasiliensis","brasiliensis","Holochilus",1,8,1,1,0,9,1,0.111,0,0
"2561","Holochilus_chacarius","chacarius","Holochilus",0,0,0,0,0,NA,0,0,0,0
"2562","Holochilus_lagigliai","lagigliai","Holochilus",0,0,0,0,0,NA,0,0,0,0
"2563","Holochilus_sciureus","sciureus","Holochilus",0,0,0,0,0,NA,0,0,0,0
"2564","Holochilus_vulpinus","vulpinus","Holochilus",0,0,0,0,0,NA,0,0,0,0
"2565","Hoolock_hoolock","hoolock","Hoolock",29,307,18,26,1,14,10,0.714,10,4
"2566","Hoolock_leuconedys","leuconedys","Hoolock",12,134,9,10,2,11,7,0.636,5,3
"2567","Hoolock_tianxing","tianxing","Hoolock",10,118,7,9,1,4,5,1.25,3,5
"2568","Hoplomys_gymnurus","gymnurus","Hoplomys",1,2,1,1,0,4,1,0.25,0,1
"2569","Hsunycteris_cadenai","cadenai","Hsunycteris",0,0,0,0,0,NA,0,0,0,0
"2570","Hsunycteris_dashe","dashe","Hsunycteris",0,0,0,0,0,NA,0,0,0,0
"2571","Hsunycteris_pattoni","pattoni","Hsunycteris",0,0,0,0,0,NA,0,0,0,0
"2572","Hsunycteris_thomasi","thomasi","Hsunycteris",0,0,0,0,0,NA,0,0,0,0
"2573","Huetia_leucorhinus","leucorhinus","Huetia",0,0,0,0,0,NA,0,0,0,0
"2574","Hyaena_chaeretis","chaeretis","Hyaena",0,0,0,0,0,NA,0,0,0,0
"2575","Hyaena_colvini","colvini","Hyaena",0,0,0,0,0,NA,0,0,0,0
"2576","Hyaena_hyaena","hyaena","Hyaena",50,816,36,46,3,36,14,0.389,21,4
"2577","Hyaena_macrostoma","macrostoma","Hyaena",0,0,0,0,0,NA,0,0,0,0
"2578","Hyaenarctos_maraghanus","maraghanus","Hyaenarctos",0,0,0,0,0,NA,0,0,0,0
"2579","Hyaenarctos_palaeindicus","palaeindicus","Hyaenarctos",0,0,0,0,0,NA,0,0,0,0
"2580","Hyaenarctos_punjabiensis","punjabiensis","Hyaenarctos",0,0,0,0,0,NA,0,0,0,0
"2581","Hyaena_sinensis","sinensis","Hyaena",0,0,0,0,0,NA,0,0,0,0
"2582","Hybomys_badius","badius","Hybomys",0,0,0,0,0,NA,0,0,0,0
"2583","Hybomys_basilii","basilii","Hybomys",0,0,0,0,0,NA,0,0,0,0
"2584","Hybomys_eisentrauti","eisentrauti","Hybomys",0,0,0,0,0,NA,0,0,0,0
"2585","Hybomys_lunaris","lunaris","Hybomys",0,0,0,0,0,NA,0,0,0,0
"2586","Hybomys_planifrons","planifrons","Hybomys",2,28,2,2,0,19,2,0.105,1,1
"2587","Hybomys_rufocanus","rufocanus","Hybomys",0,0,0,0,0,NA,0,0,0,0
"2588","Hybomys_trivirgatus","trivirgatus","Hybomys",1,7,1,1,0,4,1,0.25,0,1
"2589","Hybomys_univittatus","univittatus","Hybomys",1,2,1,1,0,2,1,0.5,0,1
"2590","Hydrictis_maculicollis","maculicollis","Hydrictis",10,183,9,10,0,36,7,0.194,5,1
"2591","Hydrochoeris_hydrochaeris","hydrochaeris","Hydrochoeris",0,0,0,0,0,NA,0,0,0,0
"2592","Hydrochoeris_isthmius","isthmius","Hydrochoeris",0,0,0,0,0,NA,0,0,0,0
"2593","Hydrochoerus_hydrochaeris","hydrochaeris","Hydrochoerus",51,421,43,46,2,37,12,0.324,16,3
"2594","Hydrochoerus_isthmius","isthmius","Hydrochoerus",1,6,1,0,0,8,1,0.125,0,0
"2595","Hydromys_chrysogaster","chrysogaster","Hydromys",9,112,7,9,0,41,5,0.122,5,0
"2596","Hydromys_hussoni","hussoni","Hydromys",0,0,0,0,0,NA,0,0,0,0
"2597","Hydromys_neobritannicus","neobritannicus","Hydromys",0,0,0,0,0,NA,0,0,0,0
"2598","Hydromys_ziegleri","ziegleri","Hydromys",0,0,0,0,0,NA,0,0,0,0
"2599","Hydropotes_inermis","inermis","Hydropotes",25,266,20,19,1,19,7,0.368,7,3
"2600","Hydrurga_leptonyx","leptonyx","Hydrurga",7,216,7,7,0,26,6,0.231,5,1
"2601","Hyemoschus_aquaticus","aquaticus","Hyemoschus",2,19,2,2,0,10,1,0.1,1,0
"2602","Hyladelphys_kalinowskii","kalinowskii","Hyladelphys",1,225,1,1,0,20,1,0.05,1,0
"2603","Hylaeamys_acritus","acritus","Hylaeamys",0,0,0,0,0,NA,0,0,0,0
"2604","Hylaeamys_laticeps","laticeps","Hylaeamys",0,0,0,0,0,NA,0,0,0,0
"2605","Hylaeamys_megacephalus","megacephalus","Hylaeamys",5,51,5,5,0,14,4,0.286,3,1
"2606","Hylaeamys_oniscus","oniscus","Hylaeamys",0,0,0,0,0,NA,0,0,0,0
"2607","Hylaeamys_perenensis","perenensis","Hylaeamys",0,0,0,0,0,NA,0,0,0,0
"2608","Hylaeamys_tatei","tatei","Hylaeamys",0,0,0,0,0,NA,0,0,0,0
"2609","Hylaeamys_yunganus","yunganus","Hylaeamys",0,0,0,0,0,NA,0,0,0,0
"2610","Hylobates_albibarbis","albibarbis","Hylobates",10,146,8,9,1,17,7,0.412,5,1
"2611","Hylobates_klossii","klossii","Hylobates",10,149,7,10,0,50,8,0.16,7,0
"2612","Hylobates_moloch","moloch","Hylobates",22,365,19,17,2,38,11,0.289,11,3
"2613","Hylobates_pileatus","pileatus","Hylobates",9,125,7,9,0,24,6,0.25,5,0
"2614","Hylochoerus_meinertzhageni","meinertzhageni","Hylochoerus",3,59,3,2,0,11,2,0.182,1,1
"2615","Hylochoerus_rimator","rimator","Hylochoerus",0,0,0,0,0,NA,0,0,0,0
"2616","Hylomyscus_aeta","aeta","Hylomyscus",1,33,1,1,0,18,1,0.056,1,0
"2617","Hylomyscus_alleni","alleni","Hylomyscus",1,7,1,1,0,4,1,0.25,0,1
"2618","Hylomyscus_anselli","anselli","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2619","Hylomyscus_arcimontensis","arcimontensis","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2620","Hylomyscus_baeri","baeri","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2621","Hylomyscus_carillus","carillus","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2622","Hylomyscus_endorobae","endorobae","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2623","Hylomyscus_grandis","grandis","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2624","Hylomyscus_heinrichorum","heinrichorum","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2625","Hylomyscus_kaimosae","kaimosae","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2626","Hylomyscus_kerbispeterhansi","kerbispeterhansi","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2627","Hylomyscus_pamfi","pamfi","Hylomyscus",1,9,1,1,0,2,1,0.5,0,1
"2628","Hylomyscus_parvus","parvus","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2629","Hylomyscus_simus","simus","Hylomyscus",2,2,1,2,0,3,1,0.333,0,1
"2630","Hylomyscus_stella","stella","Hylomyscus",1,55,1,1,0,38,1,0.026,1,0
"2631","Hylomyscus_walterverheyeni","walterverheyeni","Hylomyscus",0,0,0,0,0,NA,0,0,0,0
"2632","Hylomys_megalotis","megalotis","Hylomys",1,30,1,1,0,16,1,0.062,1,0
"2633","Hylomys_parvus","parvus","Hylomys",0,0,0,0,0,NA,0,0,0,0
"2634","Hylomys_siamensis","siamensis","Hylomys",0,0,0,0,0,NA,0,0,0,0
"2635","Hylonycteris_underwoodi","underwoodi","Hylonycteris",0,0,0,0,0,NA,0,0,0,0
"2636","Hylopetes_alboniger","alboniger","Hylopetes",1,2,1,0,1,5,1,0.2,0,1
"2637","Hylopetes_bartelsi","bartelsi","Hylopetes",0,0,0,0,0,NA,0,0,0,0
